,user_id,click_article_id,candidate_article_id,session_size,click_timestamp,click_environment,click_deviceGroup,click_os,click_country,click_referrer_type,time_diff,clicked
1417,84544,162655,162338,2,2017-10-02 18:22:30.745,4,1,17,1,2,141.745,1
1418,84544,162655,158082,2,2017-10-02 18:22:30.745,4,1,17,1,2,141.745,1
1419,84544,162655,161858,2,2017-10-02 18:22:30.745,4,1,17,1,2,141.745,1
1420,35706,198659,199406,4,2017-10-02 20:48:19.940,4,3,2,1,2,268.94,1
1421,35706,198659,199078,4,2017-10-02 20:48:19.940,4,3,2,1,2,268.94,1
1422,150769,156560,160974,2,2017-10-04 03:31:35.889,2,3,20,1,2,245.889,1
1423,150769,156560,162765,2,2017-10-04 03:31:35.889,2,3,20,1,2,245.889,1
1424,150769,156560,161100,2,2017-10-04 03:31:35.889,2,3,20,1,2,245.889,1
1425,63368,158536,157541,3,2017-10-02 13:55:42.594,4,3,20,1,1,221.594,1
1426,63368,158536,162338,3,2017-10-02 13:55:42.594,4,3,20,1,1,221.594,1
1427,63368,158536,160132,3,2017-10-02 13:55:42.594,4,3,20,1,1,221.594,1
1428,91303,160417,166338,2,2017-10-02 19:56:58.140,4,1,17,1,1,84.14,1
1429,91303,160417,156963,2,2017-10-02 19:56:58.140,4,1,17,1,1,84.14,1
1430,91303,160417,162765,2,2017-10-02 19:56:58.140,4,1,17,1,1,84.14,1
1431,59041,166283,166284,2,2017-10-02 13:00:24.942,4,1,17,1,2,122.942,1
1432,59041,166283,160974,2,2017-10-02 13:00:24.942,4,1,17,1,2,122.942,1
1433,88493,160974,156560,2,2017-10-02 19:20:57.792,4,3,2,6,7,87.792,1
1434,88493,160974,161100,2,2017-10-02 19:20:57.792,4,3,2,6,7,87.792,1
1435,34156,158536,157541,2,2017-10-02 10:01:15.367,4,3,2,1,1,170.367,1
1436,34156,158536,162338,2,2017-10-02 10:01:15.367,4,3,2,1,1,170.367,1
1437,34156,158536,160132,2,2017-10-02 10:01:15.367,4,3,2,1,1,170.367,1
1438,48322,64329,160132,3,2017-10-03 16:20:26.634,4,1,17,1,2,222.634,1
1439,70563,156624,158536,2,2017-10-03 15:38:05.134,4,1,17,1,2,301.134,1
1440,70563,156624,156447,2,2017-10-03 15:38:05.134,4,1,17,1,2,301.134,1
1441,70563,156624,159762,2,2017-10-03 15:38:05.134,4,1,17,1,2,301.134,1
1442,9887,353055,353019,2,2017-10-01 13:38:09.446,4,1,17,1,2,168.446,1
1443,79241,160417,166338,2,2017-10-02 16:59:07.065,4,3,2,1,2,81.065,1
1444,79241,160417,156963,2,2017-10-02 16:59:07.065,4,3,2,1,2,81.065,1
1445,79241,160417,162765,2,2017-10-02 16:59:07.065,4,3,2,1,2,81.065,1
1446,141816,199197,199198,2,2017-10-03 19:24:51.554,4,3,20,1,2,108.554,1
1447,141816,199197,198610,2,2017-10-03 19:24:51.554,4,3,20,1,2,108.554,1
1448,128357,156560,160974,2,2017-10-03 14:07:56.889,4,1,17,1,2,80.889,1
1449,128357,156560,162765,2,2017-10-03 14:07:56.889,4,1,17,1,2,80.889,1
1450,128357,156560,161100,2,2017-10-03 14:07:56.889,4,1,17,1,2,80.889,1
1451,9064,198659,199406,2,2017-10-03 00:05:32.135,4,1,17,1,2,157.135,1
1452,9064,198659,199078,2,2017-10-03 00:05:32.135,4,1,17,1,2,157.135,1
1453,92415,160974,156560,2,2017-10-02 20:11:07.627,4,1,17,1,2,126.627,1
1454,92415,160974,161100,2,2017-10-02 20:11:07.627,4,1,17,1,2,126.627,1
1455,48150,160974,156560,4,2017-10-02 16:55:24.892,4,1,17,10,2,289.892,1
1456,48150,160974,161100,4,2017-10-02 16:55:24.892,4,1,17,10,2,289.892,1
1457,24106,64329,160132,4,2017-10-03 08:32:25.083,4,3,20,1,2,286.083,1
1458,118734,199198,198610,3,2017-10-03 09:02:12.206,4,3,2,1,2,270.206,1
1459,118734,199198,199197,3,2017-10-03 09:02:12.206,4,3,2,1,2,270.206,1
1460,118734,199198,198822,3,2017-10-03 09:02:12.206,4,3,2,1,2,270.206,1
1461,34387,208145,208155,2,2017-10-05 00:39:45.782,4,1,17,1,2,88.782,1
1462,94282,206168,207035,2,2017-10-03 14:45:18.102,4,3,2,1,2,262.102,1
1463,45754,199197,199198,2,2017-10-03 18:36:49.988,4,1,17,1,2,214.988,1
1464,45754,199197,198610,2,2017-10-03 18:36:49.988,4,1,17,1,2,214.988,1
1465,100561,162655,160974,10,2017-10-02 21:59:06.524,4,1,17,1,1,92.524,1
1466,100561,162655,162338,10,2017-10-02 21:59:06.524,4,1,17,1,1,92.524,1
1467,100561,162655,158082,10,2017-10-02 21:59:06.524,4,1,17,1,1,92.524,1
1468,100561,162655,161858,10,2017-10-02 21:59:06.524,4,1,17,1,1,92.524,1
1469,41096,272660,273464,7,2017-10-02 04:23:26.527,4,3,20,1,1,269.527,1
1470,30924,235132,236478,2,2017-10-01 23:31:08.315,4,1,17,1,2,181.315,1
1471,38299,70594,70646,2,2017-10-03 06:12:32.536,4,1,17,1,2,108.536,1
1472,140012,199197,199198,2,2017-10-03 18:41:06.622,4,1,12,11,2,290.622,1
1473,140012,199197,198610,2,2017-10-03 18:41:06.622,4,1,12,11,2,290.622,1
1474,89037,162655,160974,2,2017-10-02 19:29:48.057,4,1,17,1,2,131.057,1
1475,89037,162655,162338,2,2017-10-02 19:29:48.057,4,1,17,1,2,131.057,1
1476,89037,162655,158082,2,2017-10-02 19:29:48.057,4,1,17,1,2,131.057,1
1477,89037,162655,161858,2,2017-10-02 19:29:48.057,4,1,17,1,2,131.057,1
1478,25311,285343,285422,2,2017-10-03 08:09:06.523,4,1,17,1,2,218.523,1
1479,80043,206168,207035,2,2017-10-03 16:15:56.456,4,1,17,1,1,142.456,1
1480,80185,199197,199198,3,2017-10-03 19:24:26.919,4,1,17,1,2,156.919,1
1481,80185,199197,198610,3,2017-10-03 19:24:26.919,4,1,17,1,2,156.919,1
1482,66434,313431,313006,2,2017-10-03 18:30:54.285,4,1,17,1,2,223.285,1
1483,30962,272660,273464,2,2017-10-01 23:31:31.551,4,3,2,1,2,167.551,1
1484,153855,156654,156963,2,2017-10-05 01:46:41.971,4,3,20,1,2,215.971,1
1485,153855,156654,159847,2,2017-10-05 01:46:41.971,4,3,20,1,2,215.971,1
1486,153855,156654,162147,2,2017-10-05 01:46:41.971,4,3,20,1,2,215.971,1
1487,29845,207391,206639,2,2017-10-01 23:13:27.384,4,3,2,1,2,157.384,1
1488,80256,300470,298639,3,2017-10-02 17:14:53.393,4,1,17,1,1,178.393,1
1489,80256,300470,300076,3,2017-10-02 17:14:53.393,4,1,17,1,1,178.393,1
1490,62492,313431,313006,2,2017-10-03 17:16:39.610,4,3,20,1,2,198.61,1
1491,116552,64329,160132,4,2017-10-03 03:43:56.388,4,1,17,1,2,164.388,1
1492,176522,206027,207994,2,2017-10-05 03:53:55.311,4,3,2,1,1,205.311,1
1493,132967,199197,199198,2,2017-10-03 16:05:13.409,4,1,17,1,2,247.409,1
1494,132967,199197,198610,2,2017-10-03 16:05:13.409,4,1,17,1,2,247.409,1
1495,62260,166283,166284,3,2017-10-02 13:42:50.177,4,3,20,1,2,288.177,1
1496,62260,166283,160974,3,2017-10-02 13:42:50.177,4,3,20,1,2,288.177,1
1497,155529,198820,199418,2,2017-10-04 14:05:51.140,4,3,2,1,2,203.14,1
1498,155529,198820,199196,2,2017-10-04 14:05:51.140,4,3,2,1,2,203.14,1
1499,12897,160417,166338,17,2017-10-02 14:19:11.682,4,1,17,1,1,141.682,1
1500,12897,160417,156963,17,2017-10-02 14:19:11.682,4,1,17,1,1,141.682,1
1501,12897,160417,162765,17,2017-10-02 14:19:11.682,4,1,17,1,1,141.682,1
1502,16662,207122,207129,4,2017-10-01 17:16:04.202,4,1,17,1,2,81.202,1
1503,159135,159762,162338,4,2017-10-04 14:34:13.045,4,1,17,1,1,261.045,1
1504,159135,159762,158536,4,2017-10-04 14:34:13.045,4,1,17,1,1,261.045,1
1505,46884,64329,160132,3,2017-10-03 11:04:56.109,4,1,17,1,2,246.109,1
1506,90948,300473,300472,3,2017-10-02 19:55:15.388,4,1,17,1,1,223.388,1
1507,90948,300473,300128,3,2017-10-02 19:55:15.388,4,1,17,1,1,223.388,1
1508,130900,313431,313006,3,2017-10-03 19:00:22.286,4,1,17,1,1,98.286,1
1509,138620,199197,199198,2,2017-10-03 18:06:05.185,4,1,17,1,1,217.185,1
1510,138620,199197,198610,2,2017-10-03 18:06:05.185,4,1,17,1,1,217.185,1
1511,163257,156654,156963,3,2017-10-04 16:53:26.904,4,1,17,1,1,86.904,1
1512,163257,156654,159847,3,2017-10-04 16:53:26.904,4,1,17,1,1,86.904,1
1513,163257,156654,162147,3,2017-10-04 16:53:26.904,4,1,17,1,1,86.904,1
1514,142585,286161,284547,6,2017-10-03 19:46:26.049,4,1,17,11,1,185.049,1
1515,120020,160417,166338,6,2017-10-03 09:57:58.700,4,3,20,1,1,110.7,1
1516,120020,160417,156963,6,2017-10-03 09:57:58.700,4,3,20,1,1,110.7,1
1517,120020,160417,162765,6,2017-10-03 09:57:58.700,4,3,20,1,1,110.7,1
1518,107337,313431,313006,3,2017-10-03 20:35:47.593,4,3,20,1,2,223.593,1
1519,16864,207122,207129,2,2017-10-01 17:25:01.248,4,3,2,1,2,240.248,1
1520,143106,313431,313006,2,2017-10-03 20:03:28.897,4,1,17,1,2,224.897,1
1521,45707,158536,157541,2,2017-10-02 10:20:45.468,4,1,17,1,2,107.468,1
1522,45707,158536,162338,2,2017-10-02 10:20:45.468,4,1,17,1,2,107.468,1
1523,45707,158536,160132,2,2017-10-02 10:20:45.468,4,1,17,1,2,107.468,1
1524,47393,73413,73500,2,2017-10-02 10:55:09.096,4,3,2,1,1,257.096,1
1525,95819,272660,273464,2,2017-10-02 20:54:31.555,4,3,2,1,1,161.555,1
1526,41943,156624,158536,2,2017-10-03 11:56:50.196,4,1,12,11,7,115.196,1
1527,41943,156624,156447,2,2017-10-03 11:56:50.196,4,1,12,11,7,115.196,1
1528,41943,156624,159762,2,2017-10-03 11:56:50.196,4,1,12,11,7,115.196,1
1529,6437,96663,118683,2,2017-10-01 11:53:27.010,4,3,20,1,7,188.01,1
1530,47185,207122,207129,3,2017-10-02 10:52:04.101,4,1,17,1,5,273.101,1
1531,161830,202493,202676,2,2017-10-04 16:14:20.865,4,1,12,1,2,160.865,1
1532,108309,285435,284452,3,2017-10-04 03:24:34.552,4,3,20,1,7,85.552,1
1533,108309,285435,284474,3,2017-10-04 03:24:34.552,4,3,20,1,7,85.552,1
1534,108309,285435,284547,3,2017-10-04 03:24:34.552,4,3,20,1,7,85.552,1
1535,126999,64329,160132,2,2017-10-03 13:29:16.935,4,1,17,1,2,187.935,1
1536,60901,160417,166338,2,2017-10-02 17:41:52.963,4,1,17,1,2,234.963,1
1537,60901,160417,156963,2,2017-10-02 17:41:52.963,4,1,17,1,2,234.963,1
1538,60901,160417,162765,2,2017-10-02 17:41:52.963,4,1,17,1,2,234.963,1
1539,26049,162655,160974,2,2017-10-02 21:13:08.856,4,3,20,1,2,110.856,1
1540,26049,162655,162338,2,2017-10-02 21:13:08.856,4,3,20,1,2,110.856,1
1541,26049,162655,158082,2,2017-10-02 21:13:08.856,4,3,20,1,2,110.856,1
1542,26049,162655,161858,2,2017-10-02 21:13:08.856,4,3,20,1,2,110.856,1
1543,3214,62445,62438,2,2017-10-02 11:01:42.757,4,3,2,1,1,234.757,1
1544,109675,199198,198610,2,2017-10-03 00:31:00.633,4,1,17,1,2,248.633,1
1545,109675,199198,199197,2,2017-10-03 00:31:00.633,4,1,17,1,2,248.633,1
1546,109675,199198,198822,2,2017-10-03 00:31:00.633,4,1,17,1,2,248.633,1
1547,87318,160417,166338,2,2017-10-02 19:03:18.948,4,1,17,1,1,125.948,1
1548,87318,160417,156963,2,2017-10-02 19:03:18.948,4,1,17,1,1,125.948,1
1549,87318,160417,162765,2,2017-10-02 19:03:18.948,4,1,17,1,1,125.948,1
1550,46825,162655,160974,3,2017-10-02 21:53:57.235,4,3,20,1,2,234.235,1
1551,46825,162655,162338,3,2017-10-02 21:53:57.235,4,3,20,1,2,234.235,1
1552,46825,162655,158082,3,2017-10-02 21:53:57.235,4,3,20,1,2,234.235,1
1553,46825,162655,161858,3,2017-10-02 21:53:57.235,4,3,20,1,2,234.235,1
1554,125611,158536,157541,2,2017-10-03 12:41:17.819,4,1,17,1,1,136.819,1
1555,125611,158536,162338,2,2017-10-03 12:41:17.819,4,1,17,1,1,136.819,1
1556,125611,158536,160132,2,2017-10-03 12:41:17.819,4,1,17,1,1,136.819,1
1557,6255,162655,160974,5,2017-10-02 20:00:14.910,4,1,17,1,1,99.91,1
1558,6255,162655,162338,5,2017-10-02 20:00:14.910,4,1,17,1,1,99.91,1
1559,6255,162655,158082,5,2017-10-02 20:00:14.910,4,1,17,1,1,99.91,1
1560,6255,162655,161858,5,2017-10-02 20:00:14.910,4,1,17,1,1,99.91,1
1561,55250,160974,156560,2,2017-10-02 12:14:24.284,4,1,17,1,1,118.284,1
1562,55250,160974,161100,2,2017-10-02 12:14:24.284,4,1,17,1,1,118.284,1
1563,40212,96663,118683,2,2017-10-02 03:19:44.234,4,3,20,1,2,88.234,1
1564,91893,166580,166572,3,2017-10-02 20:05:11.504,4,1,17,1,2,160.504,1
1565,65825,159762,162338,2,2017-10-04 20:23:55.535,4,1,17,1,2,88.535,1
1566,65825,159762,158536,2,2017-10-04 20:23:55.535,4,1,17,1,2,88.535,1
1567,91243,160417,166338,4,2017-10-02 19:57:31.138,4,1,17,1,2,165.138,1
1568,91243,160417,156963,4,2017-10-02 19:57:31.138,4,1,17,1,2,165.138,1
1569,91243,160417,162765,4,2017-10-02 19:57:31.138,4,1,17,1,2,165.138,1
1570,48976,199198,198610,2,2017-10-02 20:59:41.303,4,1,17,1,2,198.303,1
1571,48976,199198,199197,2,2017-10-02 20:59:41.303,4,1,17,1,2,198.303,1
1572,48976,199198,198822,2,2017-10-02 20:59:41.303,4,1,17,1,2,198.303,1
1573,25344,162655,160974,3,2017-10-02 19:33:55.767,4,1,17,1,2,228.767,1
1574,25344,162655,162338,3,2017-10-02 19:33:55.767,4,1,17,1,2,228.767,1
1575,25344,162655,158082,3,2017-10-02 19:33:55.767,4,1,17,1,2,228.767,1
1576,25344,162655,161858,3,2017-10-02 19:33:55.767,4,1,17,1,2,228.767,1
1577,62418,162655,160974,2,2017-10-02 18:23:04.029,4,1,17,1,2,108.029,1
1578,62418,162655,162338,2,2017-10-02 18:23:04.029,4,1,17,1,2,108.029,1
1579,62418,162655,158082,2,2017-10-02 18:23:04.029,4,1,17,1,2,108.029,1
1580,62418,162655,161858,2,2017-10-02 18:23:04.029,4,1,17,1,2,108.029,1
1581,73516,96077,96029,4,2017-10-03 11:05:43.853,4,1,17,1,1,141.853,1
1582,17297,158536,157541,2,2017-10-02 12:00:47.303,4,3,20,1,1,228.303,1
1583,17297,158536,162338,2,2017-10-02 12:00:47.303,4,3,20,1,1,228.303,1
1584,17297,158536,160132,2,2017-10-02 12:00:47.303,4,3,20,1,1,228.303,1
1585,36709,198659,199406,2,2017-10-02 22:07:01.249,4,3,2,1,2,126.249,1
1586,36709,198659,199078,2,2017-10-02 22:07:01.249,4,3,2,1,2,126.249,1
1587,21982,284547,285342,2,2017-10-03 19:34:37.345,4,3,2,1,2,154.345,1
1588,21982,284547,285435,2,2017-10-03 19:34:37.345,4,3,2,1,2,154.345,1
1589,21982,284547,286161,2,2017-10-03 19:34:37.345,4,3,2,1,2,154.345,1
1590,64136,313431,313006,2,2017-10-03 19:13:46.197,4,3,20,1,2,168.197,1
1591,15879,199198,198610,2,2017-10-02 22:40:55.180,4,1,17,1,2,187.18,1
1592,15879,199198,199197,2,2017-10-02 22:40:55.180,4,1,17,1,2,187.18,1
1593,15879,199198,198822,2,2017-10-02 22:40:55.180,4,1,17,1,2,187.18,1
1594,10236,207122,207129,5,2017-10-01 13:50:47.742,4,1,17,1,2,254.742,1
1595,45034,158536,157541,2,2017-10-02 10:07:16.110,4,1,17,1,1,255.11,1
1596,45034,158536,162338,2,2017-10-02 10:07:16.110,4,1,17,1,1,255.11,1
1597,45034,158536,160132,2,2017-10-02 10:07:16.110,4,1,17,1,1,255.11,1
1598,72180,300470,298639,3,2017-10-02 15:37:01.542,4,1,17,1,1,122.542,1
1599,72180,300470,300076,3,2017-10-02 15:37:01.542,4,1,17,1,1,122.542,1
1600,70364,199197,199198,2,2017-10-03 15:13:19.224,4,1,17,1,2,201.224,1
1601,70364,199197,198610,2,2017-10-03 15:13:19.224,4,1,17,1,2,201.224,1
1602,89789,199198,198610,2,2017-10-02 19:39:52.063,4,1,17,1,2,142.063,1
1603,89789,199198,199197,2,2017-10-02 19:39:52.063,4,1,17,1,2,142.063,1
1604,89789,199198,198822,2,2017-10-02 19:39:52.063,4,1,17,1,2,142.063,1
1605,14728,284547,285342,8,2017-10-03 20:17:31.889,4,3,2,1,1,234.889,1
1606,14728,284547,285435,8,2017-10-03 20:17:31.889,4,3,2,1,1,234.889,1
1607,14728,284547,286161,8,2017-10-03 20:17:31.889,4,3,2,1,1,234.889,1
1608,24562,207122,207129,2,2017-10-01 21:24:12.998,4,3,2,1,2,165.998,1
1609,8996,96663,118683,2,2017-10-01 13:11:06.712,4,3,2,1,1,253.712,1
1610,7614,199198,198610,3,2017-10-02 22:28:15.784,4,1,17,1,2,166.784,1
1611,7614,199198,199197,3,2017-10-02 22:28:15.784,4,1,17,1,2,166.784,1
1612,7614,199198,198822,3,2017-10-02 22:28:15.784,4,1,17,1,2,166.784,1
1613,127403,199198,198610,2,2017-10-03 13:41:42.423,4,1,17,1,2,219.423,1
1614,127403,199198,199197,2,2017-10-03 13:41:42.423,4,1,17,1,2,219.423,1
1615,127403,199198,198822,2,2017-10-03 13:41:42.423,4,1,17,1,2,219.423,1
1616,77046,159762,162338,9,2017-10-04 19:31:26.694,4,1,17,1,1,188.694,1
1617,77046,159762,158536,9,2017-10-04 19:31:26.694,4,1,17,1,1,188.694,1
1618,70119,156560,160974,2,2017-10-04 10:07:56.975,4,3,2,1,1,108.975,1
1619,70119,156560,162765,2,2017-10-04 10:07:56.975,4,3,2,1,1,108.975,1
1620,70119,156560,161100,2,2017-10-04 10:07:56.975,4,3,2,1,1,108.975,1
1621,18627,284463,284847,3,2017-10-01 18:14:30.863,4,3,2,1,2,127.863,1
1622,56487,158536,157541,2,2017-10-02 12:25:57.471,4,3,20,1,1,102.471,1
1623,56487,158536,162338,2,2017-10-02 12:25:57.471,4,3,20,1,1,102.471,1
1624,56487,158536,160132,2,2017-10-02 12:25:57.471,4,3,20,1,1,102.471,1
1625,37315,160974,156560,5,2017-10-02 13:16:19.572,4,1,12,1,2,229.572,1
1626,37315,160974,161100,5,2017-10-02 13:16:19.572,4,1,12,1,2,229.572,1
1627,81866,160974,156560,2,2017-10-02 17:37:32.858,4,1,17,1,2,81.858,1
1628,81866,160974,161100,2,2017-10-02 17:37:32.858,4,1,17,1,2,81.858,1
1629,87112,162655,160974,4,2017-10-02 18:59:29.676,4,1,17,1,2,86.676,1
1630,87112,162655,162338,4,2017-10-02 18:59:29.676,4,1,17,1,2,86.676,1
1631,87112,162655,158082,4,2017-10-02 18:59:29.676,4,1,17,1,2,86.676,1
1632,87112,162655,161858,4,2017-10-02 18:59:29.676,4,1,17,1,2,86.676,1
1633,57054,156624,158536,4,2017-10-03 15:28:03.502,4,3,20,1,2,185.502,1
1634,57054,156624,156447,4,2017-10-03 15:28:03.502,4,3,20,1,2,185.502,1
1635,57054,156624,159762,4,2017-10-03 15:28:03.502,4,3,20,1,2,185.502,1
1636,54160,199844,198822,2,2017-10-04 17:44:23.715,4,1,17,1,1,148.715,1
1637,50000,199198,198610,2,2017-10-03 03:24:46.444,4,1,17,1,2,181.444,1
1638,50000,199198,199197,2,2017-10-03 03:24:46.444,4,1,17,1,2,181.444,1
1639,50000,199198,198822,2,2017-10-03 03:24:46.444,4,1,17,1,2,181.444,1
1640,17145,206027,207994,2,2017-10-05 00:49:26.178,4,3,2,1,2,93.178,1
1641,32876,272660,273464,2,2017-10-02 00:09:14.719,4,3,20,1,7,273.719,1
1642,86176,285343,285422,2,2017-10-03 04:10:29.575,4,3,20,5,2,153.575,1
1643,45983,160974,156560,5,2017-10-02 12:42:40.977,4,1,17,1,1,252.977,1
1644,45983,160974,161100,5,2017-10-02 12:42:40.977,4,1,17,1,1,252.977,1
1645,133733,156624,158536,3,2017-10-03 16:19:49.773,4,3,2,1,2,145.773,1
1646,133733,156624,156447,3,2017-10-03 16:19:49.773,4,3,2,1,2,145.773,1
1647,133733,156624,159762,3,2017-10-03 16:19:49.773,4,3,2,1,2,145.773,1
1648,121186,64329,160132,2,2017-10-03 10:34:37.712,2,3,20,8,2,288.712,1
1649,40815,156808,156624,2,2017-10-02 16:36:51.825,4,3,2,1,2,96.825,1
1650,40815,156808,161100,2,2017-10-02 16:36:51.825,4,3,2,1,2,96.825,1
1651,40815,156808,158536,2,2017-10-02 16:36:51.825,4,3,2,1,2,96.825,1
1652,101255,162655,160974,2,2017-10-02 22:08:06.657,4,3,2,1,5,87.657,1
1653,101255,162655,162338,2,2017-10-02 22:08:06.657,4,3,2,1,5,87.657,1
1654,101255,162655,158082,2,2017-10-02 22:08:06.657,4,3,2,1,5,87.657,1
1655,101255,162655,161858,2,2017-10-02 22:08:06.657,4,3,2,1,5,87.657,1
1656,98279,158536,157541,2,2017-10-02 21:29:28.537,4,1,17,1,2,125.537,1
1657,98279,158536,162338,2,2017-10-02 21:29:28.537,4,1,17,1,2,125.537,1
1658,98279,158536,160132,2,2017-10-02 21:29:28.537,4,1,17,1,2,125.537,1
1659,41458,160974,156560,2,2017-10-02 11:35:09.612,4,3,2,1,1,106.612,1
1660,41458,160974,161100,2,2017-10-02 11:35:09.612,4,3,2,1,1,106.612,1
1661,56343,160974,156560,6,2017-10-02 12:24:47.111,4,1,17,1,1,106.111,1
1662,56343,160974,161100,6,2017-10-02 12:24:47.111,4,1,17,1,1,106.111,1
1663,94307,156963,156654,3,2017-10-04 19:45:10.754,4,1,17,10,1,275.754,1
1664,94307,156963,159847,3,2017-10-04 19:45:10.754,4,1,17,10,1,275.754,1
1665,94307,156963,157770,3,2017-10-04 19:45:10.754,4,1,17,10,1,275.754,1
1666,93067,198659,199406,3,2017-10-02 20:18:40.340,4,1,17,1,2,79.34,1
1667,93067,198659,199078,3,2017-10-02 20:18:40.340,4,1,17,1,2,79.34,1
1668,80202,160417,166338,2,2017-10-02 23:04:55.104,4,1,17,1,2,104.104,1
1669,80202,160417,156963,2,2017-10-02 23:04:55.104,4,1,17,1,2,104.104,1
1670,80202,160417,162765,2,2017-10-02 23:04:55.104,4,1,17,1,2,104.104,1
1671,151445,160132,161100,2,2017-10-04 08:08:42.253,4,3,2,1,2,184.253,1
1672,151445,160132,158536,2,2017-10-04 08:08:42.253,4,3,2,1,2,184.253,1
1673,151445,160132,160131,2,2017-10-04 08:08:42.253,4,3,2,1,2,184.253,1
1674,47371,286161,284547,2,2017-10-03 12:51:42.789,4,3,2,1,1,111.789,1
1675,61106,160417,166338,2,2017-10-02 18:16:23.674,4,1,17,1,1,153.674,1
1676,61106,160417,156963,2,2017-10-02 18:16:23.674,4,1,17,1,1,153.674,1
1677,61106,160417,162765,2,2017-10-02 18:16:23.674,4,1,17,1,1,153.674,1
1678,86544,162655,160974,3,2017-10-02 18:53:17.324,4,1,17,1,2,251.324,1
1679,86544,162655,162338,3,2017-10-02 18:53:17.324,4,1,17,1,2,251.324,1
1680,86544,162655,158082,3,2017-10-02 18:53:17.324,4,1,17,1,2,251.324,1
1681,86544,162655,161858,3,2017-10-02 18:53:17.324,4,1,17,1,2,251.324,1
1682,34408,160974,156560,2,2017-10-02 12:22:28.055,4,3,2,1,2,209.055,1
1683,34408,160974,161100,2,2017-10-02 12:22:28.055,4,3,2,1,2,209.055,1
1684,20866,64329,160132,4,2017-10-02 23:39:09.830,4,3,2,1,2,221.83,1
1685,74857,284622,285023,2,2017-10-02 16:07:58.674,4,1,17,1,2,136.674,1
1686,138671,42693,42656,2,2017-10-03 18:05:26.186,4,1,17,1,1,100.186,1
1687,97962,158536,157541,2,2017-10-02 21:27:49.302,4,1,17,1,2,293.302,1
1688,97962,158536,162338,2,2017-10-02 21:27:49.302,4,1,17,1,2,293.302,1
1689,97962,158536,160132,2,2017-10-02 21:27:49.302,4,1,17,1,2,293.302,1
1690,25881,156560,160974,3,2017-10-03 18:40:29.384,4,3,2,1,2,118.384,1
1691,25881,156560,162765,3,2017-10-03 18:40:29.384,4,3,2,1,2,118.384,1
1692,25881,156560,161100,3,2017-10-03 18:40:29.384,4,3,2,1,2,118.384,1
1693,17290,160974,156560,2,2017-10-02 15:21:51.209,4,3,2,1,2,114.209,1
1694,17290,160974,161100,2,2017-10-02 15:21:51.209,4,3,2,1,2,114.209,1
1695,87886,166580,166572,6,2017-10-02 19:15:18.841,4,1,17,1,1,293.841,1
1696,109561,162655,160974,2,2017-10-03 00:26:28.515,4,3,2,1,2,118.515,1
1697,109561,162655,162338,2,2017-10-03 00:26:28.515,4,3,2,1,2,118.515,1
1698,109561,162655,158082,2,2017-10-03 00:26:28.515,4,3,2,1,2,118.515,1
1699,109561,162655,161858,2,2017-10-03 00:26:28.515,4,3,2,1,2,118.515,1
1700,141712,156560,160974,3,2017-10-03 19:23:39.809,4,1,17,1,2,175.809,1
1701,141712,156560,162765,3,2017-10-03 19:23:39.809,4,1,17,1,2,175.809,1
1702,141712,156560,161100,3,2017-10-03 19:23:39.809,4,1,17,1,2,175.809,1
1703,4017,96663,118683,2,2017-10-01 10:31:23.190,4,3,20,1,2,239.19,1
1704,72104,162655,160974,4,2017-10-02 23:10:31.945,4,3,2,1,1,205.945,1
1705,72104,162655,162338,4,2017-10-02 23:10:31.945,4,3,2,1,1,205.945,1
1706,72104,162655,158082,4,2017-10-02 23:10:31.945,4,3,2,1,1,205.945,1
1707,72104,162655,161858,4,2017-10-02 23:10:31.945,4,3,2,1,1,205.945,1
1708,95473,198659,199406,3,2017-10-02 20:48:51.761,4,1,17,1,2,123.761,1
1709,95473,198659,199078,3,2017-10-02 20:48:51.761,4,1,17,1,2,123.761,1
1710,55432,206168,207035,5,2017-10-03 18:16:11.508,4,1,17,1,1,88.508,1
1711,147043,96077,96029,3,2017-10-03 23:08:55.630,4,3,2,1,1,267.63,1
1712,85606,160417,166338,3,2017-10-02 18:36:55.059,4,1,17,1,1,114.059,1
1713,85606,160417,156963,3,2017-10-02 18:36:55.059,4,1,17,1,1,114.059,1
1714,85606,160417,162765,3,2017-10-02 18:36:55.059,4,1,17,1,1,114.059,1
1715,79609,166283,166284,3,2017-10-02 17:07:08.461,4,1,17,1,1,255.461,1
1716,79609,166283,160974,3,2017-10-02 17:07:08.461,4,1,17,1,1,255.461,1
1717,12916,284463,284847,4,2017-10-01 15:20:25.051,4,1,17,1,2,260.051,1
1718,132857,64329,160132,4,2017-10-03 16:01:41.755,4,1,17,1,2,186.755,1
1719,28274,162765,156560,4,2017-10-02 22:26:18.328,4,3,2,1,1,89.328,1
1720,28274,162765,160974,4,2017-10-02 22:26:18.328,4,3,2,1,1,89.328,1
1721,28274,162765,160132,4,2017-10-02 22:26:18.328,4,3,2,1,1,89.328,1
1722,46133,272660,273464,2,2017-10-02 10:30:39.435,4,3,20,1,2,133.435,1
1723,161984,156654,156963,4,2017-10-04 16:18:00.370,4,1,17,1,1,124.37,1
1724,161984,156654,159847,4,2017-10-04 16:18:00.370,4,1,17,1,1,124.37,1
1725,161984,156654,162147,4,2017-10-04 16:18:00.370,4,1,17,1,1,124.37,1
